Tweet_id,sentiment,Text
1251872128321937409,neutral,@MCgovSA فضلا حاب استفسر هل نشاط مياه الشرب يتطلب الحصول على ترخيص لتنقل وقت الحظر ؟
1251859471267225600,neutral,@SaudiMOH كيف ارفع طلب وشكوي لوزارة الصحة بطريقة غير ٩٣٧ لانو ما فادني ولا بشي
1251868901924900864,neutral,@Kingdomschools @moe_gov_saالي قاعدين تسونه شي مو منطقي ومخالف الامر ما عندكم رحمه للطالبات ؟! #فزعتكم_مع_مدارس_المملكة
1146691743796142080,neutral,نيكي مناج داخلة السعودية هيبقى محتاجين محرم ليه ! https://t.co/K91UDYC47H
1155915094401912833,neutral,سؤال للي يلعبون رياضة وكورة ⚽️ اش هي أعراض تمزق الأربطه في منطقة الركبة اذا احد منكم قد جرب ؟؟؟
1251860518219939840,neutral,@e_Balady لماذا كل طلبات لم يتم القبول وتتحول إلى مسودة وهل يوجد عطل في نظام بلدي بمدينه جدة @security_gov @saudimomra @saudimomra @
1247286540994326529,neutral,@stc الحظر ٢٤ ساعة ياريت يبقى فيه عرض نت مجاناً للفترة دي
1248022415529119744,neutral,لا تربط سعادتك بـ أحد اربطها على خصرك و هز يا وز * #مساء_السعاده #كورونا_الجديد
1153785822539182082,neutral,#العلاوه_السنويه21 رياضة ذهنية ...🌹 مضلع منتظم قياس زاويته الخارجية ٤٠ درجة . كم عدد اقطاره ؟
1251918894853431296,neutral,@MCgovSA السلام عليكم تم رفع شكوى ضد @noon في تاريخ ٢٣/٨/١٤٤١ ولم اتلقى رد حتى الان
1157658156341911552,neutral,لا دي مش صحة ولا جسم ولا لياقة واحدة عندها ٢٢ سنة لا وزعوني عالمعاشات
1251949429810171904,neutral,ماتوقف على العشرين ياوزارة التعليم @moe_gov_sa #الغو_اختبارات_الجامعات
1251936889906626561,neutral,@mhrsd_care السلام عليكم انا كافل امي واختي وهم من المستفيدين من الضمان الإجتماعي وهم من الناس الأسد حاجه كيف اقدم على الاعفاء
1251946944479539200,neutral,@saudimomra السلام عليكم ورحمة الله وبركاته لو سمحتم ارسلت طلب تصريح للتنقل للعمالة وتم الرفض ولا أعلم سبب الرفض كيف يتم الاستعلام عن الطلب
1157704849355694080,neutral,- انا البنت اللي تسوي رياضة وتتعشى بيتزا . - هلا اخوي كيف اقدر أخدمك ؟
1251918568314286083,neutral,@MCgovSA السلام عليكم ورحمة الله وبركاته كيف اقدم شكوى ضد موقع نون
1251937887546941440,neutral,@CarrefourSaudi @MCgovSA طالبين من كارفور وللحين ماوصل الطلب مايردون على الاتصالات ولا على الرسايل
572618013519659010,neutral,تشخيص سياسي بوصف رياضي 😉 ما فعلته المعارضة الحالية بتاريخ المعارضة القديمة يشبه ما فعله الجيل الحالي بتاريخ رياضة كرة القدم #بسمات_وطن
298687847161008128,neutral,ابن مساعد الأشهر رياضياً في «تويتر» يليه القوس والعوض @A_Bin_Mosaad @farisf9 @battalalgoos @Gmo7mad #الهلال #رياضة #تويتر #الشرق
694102381815042048,neutral,المدرب الوطني #أنس_صبرة يعلن تعاقده مع #فريق_حراء_السعودي للاشراف على تدريب فريقه الكروي خلال الفترة المقبلة #رياضة
1156250135883653123,neutral,يا جماعه والله مسقط الدفعه كلها واي حد يجي علي عاطف يتهلهل ولا ايه @MohamedAtef543 https://t.co/dyVbTwSEyI
1250702494453444608,neutral,@Call_199001 السلام عليكم انا من المنشأت التي لديها عقود مع شركات الطاقة وهناك خطابات توضح ذلك ما هل الية اضافة المنشأة للاستثناء
1252855550510915584,neutral,@MoweSaماهي اشتراطات رخصة حفر الأبار الارتوازية ؟وكم اقل مساحة المطلوبة للاراضي التي سيحفر بها بئر؟
1252873674211725314,neutral,@MoweSa قدمت للوالد طلب إصدار بطاقة صحيه كم من الوقت حتى تصدر البطاقة ؟
1250457131242917888,neutral,@SaudiMOH937 تم ارسال دعوات انظمام تطوع والى الان لا يوجد رد بالقبول او الرفض الطلبات كلها معلقة الى الان ..
1252564008449855488,neutral,@MoweSa هل يوجد رقم وا تس آب لتعديل البيانات البطاقه
1252881979659489280,neutral,@MoweSa السلام عليكم التصريح بأسمي والنظام لايقبل بأسم السائق هل لو ذهب معي او ارسلتة للحلال تعتبر مخالفة ارجو الرد
1156258940856033281,neutral,واه جسمي يطقطق من الالم السحب على رياضة لفترة مو كويس
1156249054378168320,neutral,الى متى يا @saudiFF @SaudiNT الكيل بمكيالين مع #الاهلي وناديكم المدلل. متى سوف نصل الى رياضة نزيه خالية من الشبهات #يزيد_البكر_مطلب_في_اسيا
1251903935293673472,neutral,@Ahmed_S_Alrajhi معالي الوزير الاخوة في @mhrsd_care بطيئين بالرد !! نتمنى نتطويرهم ولازلنا بإنتظار ردهم على الخاص
1251897230291808256,neutral,@SaudiHousingCC هل الرسوم الادارية للتمويل العقاري تدفع من قبل المستفيد من منتجات الوزارة؟
1251892757880340481,neutral,@mhrsd_care ابي الرقم الموحد للمنشاة رقم السجل 1063629800 رقم الرخصة 2404
1251889001184796673,neutral,@HungerStation اتمنى الرد وحل المشكلة والا ساطر لرفع بلاغ @MCgovSA @CITC_withU
1251891058537123841,neutral,@stc كوني ممارسة صحي (فني تمريض) ألا يشفعلي هذا بأن يتم إعفائي من المديونية ولو بنسبة 50% وأنتم كراما وأعتقد أنني أستاهل لطفكم ودعمكم🥺☺️
1251899648899526661,neutral,@mhrsd_care سلام عليكم اتمنى الرد على الرساله بالخاص
1154439881592061952,neutral,ماحد يبي (٥٠٠)😂 طيب نخليها (١٠٠٠) ريال ولا يهمكم 🥴😁 https://t.co/ePJWXTUcoB
1147088139640627200,neutral,وش بقى ضاعت سنيني يا بعد قلبي و عيني https://t.co/XlcpvQyB7w
1155612858874564608,neutral,اختي الطيبه قاعده تمشي فبيتنا الكئيب تمشي بشويش حرفياً بشويش قلت لها شفيك تمشين كذا قالت اسوي رياضة تضحكين على منو ها؟
1156633832579354625,neutral,الكارثه مش فيه الكارثه فلا حواليه وعملين يسقفه ويضحكه ......... https://t.co/NeEyywuNta
1156717658861166593,neutral,عقليات البشر : عندما يقتل الإنسان نمرا يسمى ذلك رياضة  وعندما يقتل النمر إنسانا يسمى ذلك وحشية !
1251004944322310149,neutral,@MCgovSA السلام عليكم عندي بلاغ ارجوا التواصل خاص وشكرا لكم 🇸🇦🇸🇦
1251121184986595329,neutral,@moe_gov_sa السلام عليكم الله يعافيك اذا كان الطالب في اول ثانوي وحامل ماده الرياضيات في الفصل الدراسي الاول كيف يكون نجاحه أو رسوبه ؟
1157057917637582849,neutral,⚡️  ملخص أخبار اليوم مع رياضة دوت كوم
1156734236038242305,neutral,طلعت رايح الحديقة فيه وحده اجنبية تسوي رياضة وقفتني وسألتني كم الساعه علمتها وابتسمت لي وقالت شكراً وراحت وخذت قلبي معاها الله يسامحها 💔
1156475999862841344,neutral,ليه كل اللي فعلمي رياضة لابسين نضارات الا انا ياشباب؟؟
1251903718859182081,neutral,هل يمكن لعمالة عددهم 4 يعملون في مؤسسة حدادة ولديهم الان عمل حدادة في مزرعة معزولة الخروج بعد الساعة الثالثة عصراً ؟ @mhrsd_care
1251896895720640512,neutral,@mhrsd_care السلام عليكم عندي مستاجر عامل لمحل عطور له شهرين ما دفع ايجار وش الحل معة وهل لي الحق في مطالبته
1251902989717123074,neutral,@mhrsd_care السلام عليكم ممكن التكرم والرد على الخاص
1250743606484361216,neutral,@mhrsd_care سلام عليكم انا من العاملين في القطاع الخاص بعد تحويلنا الى ساند تم الغاء بدل النقل  هل يحق للشركه هذا الاجراء ؟ وشكراً .
1251240566861463553,neutral,@MCgovSA كيف ابلغ عن اعلان مدفوع ماهو موضح فيه انه اعلان ؟
1250532354910760960,neutral,@mhrsd_care السلام عليكم اريد الرقم الموحد اللي يبدأ ب (700) للسجل التجاري 5900122312 هوية رقم 1088696024 .
1250705325495332865,neutral,@mhrsd_care السلام عليكم كيف اقدر اقدم طلب تعويض 60٪ من رواتب السعوديين
1250498769487101952,neutral,@mhrsd_care استفسار .. عندي موظف بسجلة في نضام ساند ويظهر لي انه مالك منشأة لا يمكن تسجيله علما ان الموظف لا يملك اي منشأة حاليا ما الحل ؟
1251944413523316736,neutral,@mhrsd_care السائق الخاص من اي جهه تصدر تصريح حظر التجول
1251947499469918209,neutral,@mhrsd_care السلام عليكم ورحمة الله حضرتك لو سمحت كام تكلفة كارت العمل رقم الاقامة 2290561162
1251937145234657281,neutral,@MCgovSA السلام عليكم كيف احصل على القوائم المالية المطلوبة من قبل الجمارك للاستفادة من مبادرتهم
1155807055292354560,neutral,ساعة رياضة باليوم تخلي شكلج وايد احلى من ساعة مكياج.
772173582566842368,neutral,نصائح للحامل :مارسي رياضة المشي ولا مانع من القيام بواجباتك المنزلية العادية مع تجنب رفع أو دفع الأشياء الثقيلة #صحة
1251941010722217984,neutral,@mhrsd_care لو سمحت انا شركتي مانزلت راتب لي وكلمتكم قالو تواصل مع المستشار العمالي ولا قدرت اوصله ممكن تفيديني
1251933758992900097,neutral,#فزعتكم_مع_مدارس_المملكه @moe_gov_sa كنسلوا اختبارات cancel finals في لغة ثانية اترجم لكم
1157435218116169728,neutral,تصلح خلفية جوال. حبيت لقطة اللي يسلمون على بعض
1157494548987334656,neutral,أقلكم وصفة عشان تطردوا النفسية : أغنية هابطة أهبط شي + مراية لازم مراية عشان تشوفو التخلف + ارقصو او سوو رياضة والله حتضحكو وتروقو
1251944878197653511,neutral,هذا قرار من الوزارة واضح و صريح لا تخالفونه هذا كل الي قاعدين نطلبه #فزعتكم_مع_مدارس_المملكة @moe_gov_sa @minister_moe_sa
1251927709976072197,neutral,@MCgovSA السلام عليكم ارجوا التكرم بتحديث رقم سداد فاتورة 1200419732516 ولكم جزيل الشكر
1251867983875575808,neutral,نعاني من ضعف الانترنت في ملهم بعد الامطار نرجو منكم حل المشكلة باقرب وقت وشكراً ... @stc @STC_KSA @CITC_SA #ملهم #انقطاع_النت_في_stc
1156262473433006080,neutral,الا فالجزائر ممكن الحراش ينادي مستحيل ان يضرب بيد من حديد
1251860461366190081,neutral,@majedhogail @saudimomra مجرد اقترح لماذا لا يتم إضافة إشتراط وجود كاميرة حرارية لمزاولة النشاط في هذه الظروف
1251014134180786176,neutral,@MCgovSA طريقة اصدار تصريح لاصحاب الأعمال للخروج و متابعة أعمالهم التجارية المستثناه؟؟؟
1251074825113739264,neutral,@mhrsd_care السلام عليكم تصريح التنقل للجمعيات الخيرية والاوقاف كيف يتم اصداره فالموقع لا يوجد به اجراء لذلك
1251092674771288065,neutral,@moe_gov_sa @MCgovSA مبلغ الفصل الدراسي الثاني ولم يستفيدو الطلاب لازم تلزمون المدرسة باعادتها او تتحصل للسنه القادمة
1251128706543816706,neutral,@mhrsd_care انا لي من بداية كورونا استفسر اذا يحق لي استراحه مرضيه لاني اعاني من الربو واسعدني تجاهلكم لرسايل في الخاص الف شكر
1251023792505307138,neutral,@mhrsd_care اذا كانت هناك مضايقات من المدير الاعلى مني وقدمت استقالتي من العمل وطلعت هذا لا يعد سبب كافي انه يدعمني ساند لاني بس مستقيل ؟؟
1252178975025238016,neutral,@SaudiMOH937 عندي موعد مؤكد مستشًفى الحرس عادي اروح ؟
1252198780079915010,neutral,@mhrsd_care لماذا لم تعفي اقامتي من المقابل المالي و المؤسسة تنطبق عليها كل الشروط.رقم الاقامة2437089747
1252200847875940353,neutral,@mhrsd_care السلام عليكم ورحمة الله نرجو التكرم بتمديد تاريخ انتهاء الاقامه باقي لها يومين وتنتهي وجزاكم الله خيرا 2254565464رقم
1252174536973393921,neutral,@mhrsd_care إذًا ممكن احتاج افعل مستخدم رئيس لحساب المنشأ ٧٠١٠٩٩٤٦٠١
1252176868926726144,neutral,@mhrsd_care سلام عليكم الي عنده ايقاف خدمات هل يقدر يتسفيد ويصرف اعانة ساند ؟
1252176451228635137,neutral,@mhrsd_care @etmaam2 عندي استفسار عندي عامله منزليه لقيت اسمها مسجل في التامينات الرجاء اكمال البيانات كيف كذا
1156151582511247366,neutral,الصمت هو صراخ من النوع نفسه أكثر عمقاً واكثر وجعاً واكثر لياقة بكرامة الأنسان .
1251531188625440770,neutral,@mhrsd_care لوتكرمت الي اسقط قبل رجب ينزله ضمان
1251522373968433153,neutral,@MCgovSAمقيمه بالمملكه تبيع عبر حساب إنستقرام.. هل تعتبر مخالفه تجاريه؟
1251522927914344449,neutral,@e_Balady ما سبب رفض تصريح التنقل وقت الحظر في مدينه جدة تم إدخال معاملات في نظام ويتم رفض @saudimomra @JeddahAmanah
1251499754439180292,neutral,@mhrsd_care هل هتاك اي رد لاستفساري ارجو الرد
1251497902947667971,neutral,@MEWA_KSA السلام عليكم نتمنى من الوزارة أن تستفيد من هذه الأزمة وتعد خطة بعدها للإكتفاء من القمح واللحوم وغيرها من المواد الأساسية
1251501552365375488,neutral,@MoEnergy_Saudi السلام عليكم  ماهي آلية الحصول على تصاريح التنقل من وزارة الطاقة لشركات العاملة في مجال الصيانة و التشغيل في هذا القطاع ؟
1153758046163746816,neutral,والله يوم تشتري ملابس رياضة جديدة تتغير نفسيتك للتمارين
1251846194361483264,neutral,@mhrsd_care السلام عليكم و رحمة الله و بركاته يرجى تحديث بيانات العمال رقم 2273389664 و رقم 2288862226 و ذلك لاستكمال نقل الكفالات. مع الشكر
1251853261436588032,neutral,#متحدث_الصحة @SaudiMOH : بلغ إجمالي الوفيات بفيروس كورونا الجديد في المملكة العربية السعودية 97 وفاة رحمهم الله جميعاً @SaudiMOH
1251860200761561088,neutral,@MCgovSA السلام عليكم هل يحق للموظف الحكومي ان يكون شريكا في شركة ذات مسؤولية محدودة وامتلاك حصص فيها ولكم الشكر
1251843062969622531,neutral,السادة @MCgovSA .. التغريدة ادناه لا يوجد فيها مايوحي بانه اعلان . @Consumer_Eye @LaughWithMedia @Falcon_5555 https://t.co/aNhbTNzFrT
1251859424764989441,neutral,@MCgovSA رفعت بلاغ بالتطبيق وقال تمت اعتماد البلاغ .. طيب ماصار شي ! وش اسوي
1251862956834467840,neutral,@mhrsd_care عندي طلب تأشيرات مهنيه لسجل من تاريخ ٨/٢ ولم يتم الرد رقم السجل 2059101394 رقم الطلب 188-1441-7
1251939348964167684,neutral,@mhrsd_care مساء الخير ماادري ايش صار على طلبي
1251946185100873728,neutral,@SaudiMOH هل هذا صحيح ما أدلى به الاستاذ فهد ؟؟؟؟ ارجوا الافاده https://t.co/pgddK8ghGz
1251956428362915840,neutral,@mhrsd_care السلام عليكم على أي أساس تقوم المنشأة بأختيار الموظفين اللي يشملهم الدعم ؟؟
1251942573565976577,neutral,@mhrsd_care السلام عليكم. عندي عمال نقلو من عندي نقل كفالة. وباقيه اسماءهم على الموسسه. اريد ازالتهم. 2442614067 2213954974 2427525064
1251960734591877122,neutral,@Ahmed_S_Alrajhi @mhrsd_care متى تنزل مبادرة الإعفاء من المقابل المالي؟ عندي عمال ابي اجدد لهم
1251953024093822976,neutral,@moe_gov_sa السلام عليكم هل حددت الوزارة نسبة الخصم من رسوم المدارس الاهلية المستحقة على اولياء الامور خلال فترة تعليق الدراسة .
1251888162642722817,neutral,@mhrsd_care ي جماعة ردوا علينا مين يدفع راتب الشهر ذا؟ الشركة ولا التأمينات؟؟
1251890585805434881,neutral,@moe_gov_sa ما هي الإجراءات المتبعة في حال طالبت مدرسة أهليه بسداد كامل رسوم الفصل الدراسي الثاني ؟ وهل يحق لها المطالبة بكامل الرسوم ؟
1251867579578081280,neutral,@SaudiMOH السلام عليكم الفرق بين مرض الكنكارد عند الطيور والكورونا
1251878820292034565,neutral,@mhrsd_care هل يحق للشركة الزامي بالعمل عن بعد وهل يحق لهم خصم الراتب ؟.
1251890133701459971,neutral,@MCgovSA اجيبونا انا لم استلم شحنتي ولم ترد اموالي من ايكيا ماذا اصنع
1251868067090571270,neutral,@MCgovSA السلام عليكم ابي وبط السجل التجاري بالرخصه البلدية لتجديدها
1154142443236941824,neutral,رياضة ذهنية ...🌻 من مسائل قياس : مثلثان متشابهان النسبة بين محيطيهما ٧:٥ ومساحة الأول تساوي ١٢٥ سم² إذا مساحة الثاني تساوي ؟
1154000709232316417,neutral,#اسأل_جدة مرحبا.. ابا دورات او مراكز تدرب لياقة بدنية رياضة منتهية بشهادة.. نسائية.. وشكرا
1251763996602105857,neutral,@MCgovSA السلام عليكم ابي احدث رقم السجل هذا لو سمحت 1010569803
1251637336779227136,neutral,@mhrsd_care انا مقدم طلب مغادرة وافدين واتوافق عليه ممكن نعرف هل في احتمالية حجز الطيران والمغادرة قبل نهاية شهر مايو ولا لا؟
1251746404382498822,neutral,@MCgovSA صاحب المحل مصري يرفض البيع للسعوديين ولا يبيع إلا للأجانب https://t.co/6dFux9Axo1
1251763036987240448,neutral,@mhrsd_care استفسارين انا شغال في مستشفى خاص ونسبة حضور الموظفين ١٠٠٪ في جميع الاقسام. وتم تطبيق نظام البصمة مرة اخرى. هل يوجد اي مخالفة؟
1251735690058104832,neutral,@saudimomra السلام عليكم يا سادة هل نشاط تلميع السيارات من الانشطة التي لا يشملها الاستثناء؟
1157376448568680454,neutral,موبايل هيدفون موسيقا بوط رياضة علّي الصوت وانفصل عن الواقع #تمشاية يحدث الآن 🌷
1157169811333320704,neutral,#رياضة ابعدوا عن رجيع الأندية يا أندية فلن تفيدكم بشيء بالذات لاعبي الغطرسة والغرور وعواجيز الملاعب ⚽
1156373178568065024,neutral,#يوم_الصداقه_العالمي إن الصمت هو صراخ من النوع نفسه.. أكثر عمقاً وأكثر لياقة بكرامة الإنسان (غسان كنفاني)
1157697053461557248,neutral,يا ليت ممشى صحي مشجر ومرتب يشجع الناس ع الرياضه الي تخلي الانسان صحي وبالتالي يكون سعيد 👌🏻 https://t.co/umXpRK6cUD
1251477771165077505,neutral,@mhrsd_care ارجو تحديث بيانات العامل لاصدار رخصة العمل 2341779235
1251460164177330177,neutral,@MCgovSA السلام عليكم لو سمحت اخوي التانج سعره في العثيم واحد ب39وهللات ومحل ثاني ب60 ريال وش الحل فيهم الا يعتبر تلاعب.
1251472023311847430,neutral,@mhrsd_care هل يجوز لصاحب العمل التخريج النهائي لعامل وافد لديه خلال فترة الحظر وفي ظل وجود جائزة كورونا؟
1251507315574018048,neutral,هل من محاسبه للمقاول ام سوف يغض الطرف.. عبارة بدون خرسان ماهذا التلاعب @nazaha_gov_sa @SaudiTransport #الرين
1251491516020920320,neutral,@SaudiMOH خذوني معكم حي الوادي مليان سكن عماله هناك متكدس
1251791225671364609,neutral,@mhrsd_care السلام عليكم ياليت تردون على استفساري بالخاص ضرووري
1251768723054215173,neutral,#نويد_كلام_الدكتور_حافظ_المدلج_2 الغووو الاختبارات ياخي ماتسوى ٢٠ درجه ولله ورمضان وتعب يارب احد يسمعنا ويلغيه @moe_gov_sa @SaudiNews50
1251740184275832833,neutral,@mhrsd_care لم يتم تفعيل الاعفاء من المقابل المالي رغم توفر الشروط رقم المنشأة:1956015_13
1153745031695675394,neutral,اللي تخصص رياضة عايزين نتواصل مع بعض سواء اللي اتخرج أو لسه بيدرس او شغال في الدروس الخصوصية علشان نستفاد من بعض #تكليف_تربية_واجب
1154079719371018241,neutral,الضحكة النابعة من القلب هي رياضة داخلية لا تضطر المرء إلى الخروج من بيته
1157427220845080576,neutral,خبيرين الرياضة فيدوني  وش احسن وقت اسوي فيه رياضة خفيفة .. قبل الاكل ولا بعد الاكل؟
1251877757598019584,neutral,@mhrsd_care ابي اتواصل معكم بس مافي استجابة بخصوص استفساري ؟
1251882455478538240,neutral,لا حول ولا قوة الا بالله #موظفين_روافد_الطرق @Ahmed_S_Alrajhi @SalehAlJasser @SaudiTransport
1251867987956637696,neutral,سحب المبلغ كامل من العميل وعدم الرد عليه وتحديد يوم الاستلام والوقت ولا يتم التوصيل ماذا يسمى @AlManeaCo @MCgovSA
1251953965257887744,neutral,@saudimomra السلام عليكم رخصتي منتهيه قبل الازمه وابغى اجدد وواقف الموضوع عند انشاء فاتوره ولا مجيب ؟؟؟!!! ارجو حل الموضوع
1251963490178412546,neutral,@SaudiMOH اقترح ان يعلن عن مهن اللذين يتم اكتشاف اصابتهم بشكل يومي لكي نكون حذرين اذا تكرر من مهن معينه
1251934110429450241,neutral,ياهيه احد عطانا وجه اخيرا #فزعتكم_مع_مدارس_المملكه @moe_gov_sa
1251962156179955713,neutral,@saudimomra قدمت طلبات للحصول على تصريح تنقل العاملين ومازال معلقا منذ 3 أيام.. أرجو المساعده أرقام الطلبات 419845773 419845901 419845952
1251937560483553282,neutral,@FakiehFarms اليوم اخذت طبق بيض ب 20وحسب علي بعد الضريبه @MCgovSA @cpaksa @CMC_OMAN
1251867315244761089,neutral,كيف اغلب الطلبة يجيبون نفس نتيجة اختبارهم الاول مع العلم انو صارلنا شهور نذاكر @moe_gov_sa @EtecQiyas @minister_moe_sa #نطالب_باعاده_التصحيح
1251852864781246464,neutral,@SaudiMOH ياوزاره الصحه ليه ماعاد تنزلون تقارير عن كورونا امس واليوم ساحبين علينا وأنتم الجهة المسؤولة بالبلد عن اعلان النتايج اليوميه
1251866939938549760,neutral,@MCgovSA تم تقديم طلب تعديل سجل والفاتورة لم تظهر في نظام سداد 1200419732661
1251495674786516994,neutral,مقطع متداول واتس اب ما صحه المقطع.. تنويه . مو انا المصور 😑😀 @MCgovSA @aalhusain
1156245202551607296,neutral,اللياقة كان يحتاجها إنسان الغاب عشان يقدر يصيد ليععش للحين مضطرين نلعب رياضة عشان ما نموت بدري؟
1252175986453549057,neutral,@mhrsd_care ارغب بتزويدي برقم سداد رخصة العمل لصاحب رقم الحدود 3074268925 حيث قمت باصدار الرخصة عبر الخدمات الالكترونية ولم احفظ رقم سداد??
1252185162101727232,neutral,@mhrsd_care السلام عليكم قدمت استقالة من شركة بتاريخ 2020/2/6 ولازال اسمي بالتامينات الاجتماعية هل يعوضوني عن الشهرين
1252195407855304704,neutral,@mhrsd_care مساء الخيرالموظفين الذين لن يتم دعمهم من ساند هل صاحب العمل سيدفع رواتبهم او لا؟
1252197962425532417,neutral,@MCgovSA هل يتم الزام البقالات بوضع (الشبكه) كوسيله للدفع؟
1252197898009411584,neutral,@SaudiMOH نريد مسح شامل عندنا بالمدينة المنورة في حي الملك فهد لدينا سكن عمال كبير ارجوكم كونوا معنا ارجوا ندا للصحه ندا أبطال الصحه
1252175943373815808,neutral,@SaudiMOH السلام عليكم لو تكرمتوا ما مدى صحة هالتغريدة
1251113306296848384,neutral,الفيزة السياحية في المملكة العربية السعودية وإتاحة الفرصة للتعرف عليها @Saudi_MT @MOCSaudi @NEOM @qiddiya
1251490438940327936,neutral,@mhrsd_care السلام عليكم هل يمكن لصاحب العمل ان يعمل للموظف خروج نهائي بعد ما اعطى له خطاب موافقة على نقل الكفالة خلال ٣ شهور ؟
1251482591095635969,neutral,حملة تـ قـ طـ يـ ع الـ حـ ر و ف في تويتر تأسياً بوزارة الصحة وهي رمز لترك مسافة بينك وبين الشخص الآخر لأجل عدوى #كورونا @SaudiMOH
1251499842532249601,neutral,@stc اخواني بارك الله فيكم قصروا صوت الفويس اوفر فترة و تعدي بإذن الله ...
1251503195215536128,neutral,@mhrsd_care بعد التحية هل مبادرة منح سفر الوافدين الي بلدانهم خاصه بالخروج النهائي او بالخروج والعوده
1155900955302518785,neutral,* * #رياضة *-* الإتحاد السعودي لكرة القدم يعلن رسمياً تعاقده مع الفرنسي * هيرفي رينارد * لقيادة المنتخب السعودي الأول.
1251911828923441154,neutral,@mhrsd_care عندي عامل اصدرت له كرت عمل طلع لي رسوم مقابل مالي ٨٠٠٠ لايوجد لدى المؤسسة الا عامل وسعودي رقم الاقامه 2412721876
1251928471984656384,neutral,@mhrsd_care يا اخوان سبق وأرسلت لكم انا عندي إعاقة هل اجد فرصة للعمل كي اعول اسرتي واطفالي ارجو منكم الرد
1251929549753004038,neutral,@moe_gov_sa ارجوا التطلع لأمرنا !! #فزعتكم_مع_مدارس_المملكه
1251929038295359488,neutral,@moe_gov_sa السلام عليكم.. في منصة التطوير المهني حضرت الدورات وتم تعببئة استبيان الحضور وتظهر لي في الصفحه لم يتم التحضير .. ماذا افعل
1252286448985952259,neutral,@mhrsd_care انا عندى قضيه فى المحكمه بس اتاجلت بسبب الكرونا ازاى احصل على تصريح عمل مؤقت
1252289277146341377,neutral,@mhrsd_care لماذا اجد مقابل مالي عند تجديد رخصة العمل علما بان مؤسستي تتوفر فيها شروط قرار الاعفاء. هذا رقم الاقامة2437089747
1252291002011918337,neutral,@mhrsd_care السلام عليكم كنت في فترة تجربة مدة شهر وعشر ايام والشركة انهوا تعاقدي هل يشملني ساند والا لا ؟
1252279230160867328,neutral,@mhrsd_care بالنسبة لتعريف سكن العمال لدي موقع ايجار  ل لا يوجد شيء واضح فماهي الآلية وكيف يتم التعريف؟
1252278863998181376,neutral,@mhrsd_care اذا تم تسجيل الموظف فى دعم ساند 60% وطلب صاحب المنشأة من الموظف لحاجته له هل يتم صرف راتبه كامل مع الدعم او يتم تكملة 40%
1252276221276311552,neutral,@saudimomra السلام عليكم مزاوله نشاط ال طاحون ممنوع ولالا
1252280773966733312,neutral,@mhrsd_care هل يحق للمنشأة المستفيده من ساند الاستفاده من الخيارات الثلاثه المطروحه لباقي الموظفين السعوديين او ملتزمه بدفع رواتبهم ؟
1252279275929157637,neutral,@moe_gov_sa السلام عليكم ..... هل يوجد صيفي للثانوية العامة لهذا العام في ظل جائحة كورونا أرجو الإفادة . ودمتم
1251862588306206723,neutral,@MCgovSA السيف غاليري غير مسجل في معروف كيف اقدم شكوى اذا مو مسجل؟
1251872163860267015,neutral,@mhrsd_care ساند يدفع 60% من راتب الموظف السعودي لدى منشأت القطاع الخاص  الـ40% المتبقية من الراتب هل المنشأت ملزمة بدفعها ؟
1251855296340938752,neutral,#متحدث_الصحة @SaudiMOH : 85 من الحالات الجديدة المسجلة اليوم بإصابة فيروس كورونا الجديد هي في مدينة #الرياض . @SaudiMOH
1251876194599022592,neutral,@mhrsd_care تم التواصل معهم عن طريق الموقع ولم يتواصل معي احد ارجو حل مشكلتي سريعا
1251199219035226113,neutral,@MCgovSA اشتريت منتج وحصلت فيه حشره من الجهه المسؤوله عن ذلك لو تكرمتو
1251222488627007491,neutral,@SaudiMOH937 حاسة بالم بكتفي وجمبي اليسار ويزيد لما اسحب نفس عميق وشوية ارهاق
1251603227688046594,neutral,@moe_gov_sa السلام عليكم هل هناك جول حصص لهذا الأسبوع؟
1147168411694305282,neutral,ثالث يوم رح يادون كيدز في موسم جده وللان مانزلو التذاكر وقالو ننتضر اخاف اتجحفل
1216147805842087937,neutral,@HajMinistry السلام عليكم استفسار عن تاشيرة المضيف هل تم تفعلها ام لسه باقي واذا تم التفعليل كيف استطيع الحصول عليها تحياتي لكم
1242860216976314377,neutral,اصابة جديدة بكورونا في سوريا ليرتفع مجمل الاصابات الى 5 .. #سوريا #Corona
1252326618649038851,neutral,@mhrsd_care املك مؤسسة ومستأجر موقع من البلدية بعقد موضح فيه خاص مكاتب وسكن كيف اعمل عقد اكتروني ؟
1252336663721906182,neutral,@mhrsd_care باقي كم يوم و ينتهي التقديم و لا احد رد على استفسارتنا
1252340262879113216,neutral,@SaudiMOH937 عند موعد عن طريق تطبيق موعد لتطعيم ابني  هل الرسالة بالموعد تعتبر تصريح للخروج؟
1252320666445123589,neutral,@mhrsd_care صدر القرار الملكي بالاعفاء من المقابل المالي ولكن الى الان لم يتم الاعفاء متى موعد الاعفاء اتمنى التوضيح
1252330980423204870,neutral,@SaudiMOH ارجوا من وزارة الصحة النظر في اختلاط العسكريين في المعسكرات والنوم في المعسكر وكيف يمكن عزل العسكري داخل المنزل عن الأولاد
1252341624832528384,neutral,@saudimomra @e_Balady هل تصاريح وزارة الداخلية اللي يبدأ العمل بها غدا الساعه 3 لها علاقة بتصاريحكم؟؟
